"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2 Constant Growback_edit.nlogo"
"sugar_endowment"
"02/13/2024 12:51:40:559 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","minimum-sugar-endowment","maximum-sugar-endowment","[step]","count turtles","survival-rate","last-death","gini-index","mean [vision] of turtles","mean [metabolism] of turtles","endowment-error"
"269","45","70","248","411","0.45666666666666667","146","0.30408295562748683","3.6496350364963503","1.5060827250608273","0"
"271","5","80","349","385","0.42777777777777776","247","0.3228679318788168","3.548051948051948","1.4545454545454546","0"
"272","10","80","251","415","0.46111111111111114","149","0.31405070086738895","3.7349397590361444","1.4674698795180723","0"
"273","15","80","271","414","0.46","169","0.3306933096590187","3.6714975845410627","1.5144927536231885","0"
"270","50","70","352","388","0.4311111111111111","250","0.3122259080092904","3.6649484536082473","1.4639175257731958","0"
"274","20","80","273","407","0.45222222222222225","171","0.31355632323416005","3.6068796068796067","1.4373464373464373","0"
"275","25","80","250","423","0.47","148","0.31569537119302277","3.5271867612293146","1.4609929078014185","0"
"276","30","80","272","421","0.4677777777777778","170","0.318681211056583","3.669833729216152","1.4489311163895486","0"
"277","35","80","270","388","0.4311111111111111","168","0.3108240103585158","3.654639175257732","1.4896907216494846","0"
"280","50","80","303","376","0.4177777777777778","201","0.30513436579923214","3.603723404255319","1.4335106382978724","0"
"279","45","80","338","393","0.43666666666666665","236","0.3132320079310473","3.6717557251908395","1.4809160305343512","0"
"281","5","90","303","378","0.42","201","0.3316239374869503","3.5767195767195767","1.4682539682539681","0"
"282","10","90","286","381","0.42333333333333334","184","0.285638595608009","3.8766404199475066","1.4356955380577427","0"
"278","40","80","424","382","0.42444444444444446","322","0.32994778753419896","3.575916230366492","1.486910994764398","0"
"284","20","90","290","388","0.4311111111111111","188","0.2984383384996987","3.7268041237113403","1.4484536082474226","0"
"283","15","90","319","395","0.4388888888888889","217","0.32410682852152684","3.5063291139240507","1.4582278481012658","0"
"286","30","90","291","395","0.4388888888888889","189","0.31187776761616987","3.706329113924051","1.4860759493670885","0"
"288","40","90","322","404","0.4488888888888889","220","0.31499793092744893","3.5618811881188117","1.4653465346534653","0"
"287","35","90","336","402","0.44666666666666666","234","0.3170013182956929","3.4378109452736316","1.4825870646766168","0"
"285","25","90","406","367","0.4077777777777778","304","0.3174696427672731","3.6185286103542236","1.4713896457765667","0"
"289","45","90","366","399","0.44333333333333336","264","0.3228483612257323","3.5538847117794488","1.4736842105263157","0"
"290","50","90","266","398","0.44222222222222224","164","0.2975963485844531","3.685929648241206","1.4673366834170853","0"
"291","5","100","359","375","0.4166666666666667","257","0.31177170880189387","3.6933333333333334","1.4693333333333334","0"
"293","15","100","273","428","0.47555555555555556","171","0.30967574405435455","3.7313084112149535","1.4462616822429906","0"
"294","20","100","288","405","0.45","186","0.3211055580204953","3.6765432098765434","1.451851851851852","0"
"238","40","40","0","403","0.4477777777777778","76","0.3301922211889675","3.7766749379652604","1.4962779156327544","true"
"296","30","100","313","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","0"
"302","10","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"303","15","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"304","20","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"305","25","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"306","30","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"307","35","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"308","40","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"309","45","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"310","50","10","0","405","0.45","211","0.31306685706290255","3.7382716049382716","1.5061728395061729","true"
"292","10","100","534","382","0.42444444444444446","432","0.3373734873453412","3.599476439790576","1.431937172774869","0"
"297","35","100","444","373","0.41444444444444445","342","0.3177277399801665","3.5656836461126007","1.4852546916890081","0"
"295","25","100","484","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","0"
"314","20","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"315","25","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"316","30","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"317","35","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"318","40","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"319","45","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"320","50","20","0","379","0.4211111111111111","382","0.32250912944121585","3.5804749340369395","1.4643799472295516","true"
"299","45","100","297","428","0.47555555555555556","195","0.3158349671260979","3.663551401869159","1.4953271028037383","0"
"301","5","10","168","403","0.4477777777777778","66","0.35772289579907707","3.5930521091811416","1.4540942928039702","0"
"298","40","100","352","391","0.43444444444444447","250","0.31830720964760384","3.7161125319693094","1.4884910485933505","0"
"311","5","20","173","398","0.44222222222222224","71","0.33793689027250445","3.7261306532663316","1.4899497487437185","0"
"312","10","20","163","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","0"
"326","30","30","0","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","true"
"327","35","30","0","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","true"
"328","40","30","0","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","true"
"329","45","30","0","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","true"
"330","50","30","0","414","0.46","61","0.3368462782273841","3.5942028985507246","1.4927536231884058","true"
"313","15","20","167","431","0.47888888888888886","65","0.3508158805028898","3.7006960556844546","1.4593967517401392","0"
"300","50","100","312","411","0.45666666666666667","210","0.29552802106705656","3.576642335766423","1.4817518248175183","0"
"321","5","30","196","382","0.42444444444444446","94","0.3357142082874578","3.5785340314136125","1.486910994764398","0"
"322","10","30","200","404","0.4488888888888889","98","0.33839721700674424","3.5693069306930694","1.4851485148514851","0"
"323","15","30","212","386","0.4288888888888889","110","0.3226860277896924","3.5310880829015545","1.4896373056994818","0"
"324","20","30","200","390","0.43333333333333335","98","0.3307241700836058","3.5487179487179485","1.4743589743589745","0"
"325","25","30","172","405","0.45","70","0.33012741313360006","3.68641975308642","1.4765432098765432","0"
"338","40","40","0","405","0.45","70","0.33012741313360006","3.68641975308642","1.4765432098765432","true"
"339","45","40","0","405","0.45","70","0.33012741313360006","3.68641975308642","1.4765432098765432","true"
"340","50","40","0","405","0.45","70","0.33012741313360006","3.68641975308642","1.4765432098765432","true"
"332","10","40","214","392","0.43555555555555553","112","0.3312266556152426","3.7806122448979593","1.4846938775510203","0"
"331","5","40","237","414","0.46","135","0.33403925883130436","3.6980676328502415","1.4251207729468598","0"
"335","25","40","202","396","0.44","100","0.3194594951850721","3.6186868686868685","1.5176767676767677","0"
"333","15","40","238","374","0.41555555555555557","136","0.3206932538085097","3.665775401069519","1.4598930481283423","0"
"334","20","40","210","388","0.4311111111111111","108","0.3147554474276772","3.582474226804124","1.4793814432989691","0"
"336","30","40","186","400","0.4444444444444444","84","0.307679760588822","3.9975","1.5025","0"
"337","35","40","200","423","0.47","98","0.3253304529113261","3.600472813238771","1.4539007092198581","0"
"342","10","50","249","389","0.43222222222222223","147","0.31441820643407575","3.488431876606684","1.4035989717223651","0"
"344","20","50","220","411","0.45666666666666667","118","0.33049820869710844","3.462287104622871","1.5060827250608273","0"
"350","50","50","0","411","0.45666666666666667","118","0.33049820869710844","3.462287104622871","1.5060827250608273","true"
"343","15","50","242","397","0.4411111111111111","140","0.3253331606995003","3.649874055415617","1.4710327455919396","0"
"346","30","50","225","391","0.43444444444444447","123","0.3166330369406264","3.626598465473146","1.462915601023018","0"
"341","5","50","350","408","0.4533333333333333","248","0.37855899031698953","3.6887254901960786","1.5122549019607843","0"
"345","25","50","329","367","0.4077777777777778","227","0.33010068029472267","3.5994550408719346","1.452316076294278","0"
"349","45","50","235","392","0.43555555555555553","133","0.3138000474887537","3.6658163265306123","1.469387755102041","0"
"347","35","50","262","383","0.4255555555555556","160","0.3220485556446091","3.642297650130548","1.5195822454308094","0"
"348","40","50","250","409","0.45444444444444443","148","0.3396135749283175","3.7530562347188265","1.5354523227383863","0"
"351","5","60","308","393","0.43666666666666665","206","0.33321940695162433","3.595419847328244","1.4961832061068703","0"
"353","15","60","253","398","0.44222222222222224","151","0.3200086190728295","3.5954773869346734","1.4924623115577889","0"
"352","10","60","316","381","0.42333333333333334","214","0.33051158916944046","3.593175853018373","1.4960629921259843","0"
"356","30","60","254","410","0.45555555555555555","152","0.326125163512657","3.604878048780488","1.5073170731707317","0"
"355","25","60","250","405","0.45","148","0.3336077547619096","3.7037037037037037","1.491358024691358","0"
"354","20","60","356","398","0.44222222222222224","254","0.3542347533321689","3.550251256281407","1.5075376884422111","0"
"359","45","60","232","435","0.48333333333333334","130","0.3171783662294965","3.567816091954023","1.4689655172413794","0"
"357","35","60","306","376","0.4177777777777778","204","0.3173503326957463","3.5664893617021276","1.5079787234042554","0"
"358","40","60","325","382","0.42444444444444446","223","0.32384794549239676","3.6230366492146597","1.4659685863874345","0"
"360","50","60","226","421","0.4677777777777778","124","0.3035336773283364","3.655581947743468","1.482185273159145","0"
"362","10","70","297","394","0.43777777777777777","195","0.3366673196922118","3.530456852791878","1.4796954314720812","0"
"361","5","70","336","419","0.46555555555555556","234","0.3402899095017144","3.515513126491647","1.4653937947494033","0"
"364","20","70","268","403","0.4477777777777778","166","0.31160835153505306","3.6029776674937963","1.466501240694789","0"
"365","25","70","303","395","0.4388888888888889","201","0.33784070367052843","3.5037974683544304","1.4936708860759493","0"
"363","15","70","293","412","0.4577777777777778","191","0.3400125444043499","3.6990291262135924","1.4635922330097086","0"
"366","30","70","229","423","0.47","127","0.30265376617654954","3.83451536643026","1.4491725768321513","0"
"367","35","70","288","400","0.4444444444444444","186","0.31262164801260395","3.6375","1.425","0"
"369","45","70","252","409","0.45444444444444443","150","0.31313135398591346","3.5941320293398533","1.5036674816625917","0"
"368","40","70","311","373","0.41444444444444445","209","0.3096357907357663","3.603217158176944","1.4852546916890081","0"
"372","10","80","255","405","0.45","153","0.33562014190416767","3.6938271604938273","1.4370370370370371","0"
"370","50","70","264","387","0.43","162","0.2976927724203329","3.558139534883721","1.4987080103359174","0"
"371","5","80","275","401","0.44555555555555554","173","0.32188160714889236","3.680798004987531","1.4488778054862843","0"
"373","15","80","280","399","0.44333333333333336","178","0.32109344337806656","3.5664160401002505","1.4761904761904763","0"
"374","20","80","283","409","0.45444444444444443","181","0.34526115269008245","3.606356968215159","1.4938875305623471","0"
"375","25","80","254","393","0.43666666666666665","152","0.30423130868950793","3.7404580152671754","1.491094147582697","0"
"376","30","80","293","405","0.45","191","0.31565890884131576","3.6641975308641976","1.4666666666666666","0"
"378","40","80","302","383","0.4255555555555556","200","0.307315856086507","3.574412532637076","1.4647519582245432","0"
"377","35","80","275","420","0.4666666666666667","173","0.31481122704270864","3.7333333333333334","1.4595238095238094","0"
"379","45","80","256","421","0.4677777777777778","154","0.3039454442443218","3.6009501187648456","1.484560570071259","0"
"380","50","80","260","420","0.4666666666666667","158","0.301158845851866","3.6023809523809525","1.438095238095238","0"
"381","5","90","392","376","0.4177777777777778","290","0.3341358618392774","3.4627659574468086","1.4547872340425532","0"
"382","10","90","283","393","0.43666666666666665","181","0.311606778061812","3.6743002544529264","1.4427480916030535","0"
"383","15","90","271","412","0.4577777777777778","169","0.32261258010215105","3.686893203883495","1.5024271844660195","0"
"385","25","90","324","392","0.43555555555555553","222","0.28899665382083156","3.627551020408163","1.3979591836734695","0"
"384","20","90","428","396","0.44","326","0.32998488818172717","3.638888888888889","1.4772727272727273","0"
"386","30","90","328","392","0.43555555555555553","226","0.31946759385393864","3.5051020408163267","1.4540816326530612","0"
"388","40","90","270","396","0.44","168","0.3113367573470881","3.70959595959596","1.5277777777777777","0"
"387","35","90","405","371","0.4122222222222222","303","0.3057293313451038","3.719676549865229","1.4474393530997305","0"
"392","10","100","359","385","0.42777777777777776","257","0.3105377413968987","3.722077922077922","1.4363636363636363","0"
"389","45","90","335","380","0.4222222222222222","233","0.29507359158461993","3.6736842105263157","1.436842105263158","0"
"393","15","100","322","412","0.4577777777777778","220","0.3331890151129238","3.5072815533980584","1.4611650485436893","0"
"390","50","90","320","411","0.45666666666666667","218","0.331521810350802","3.6715328467153285","1.4939172749391727","0"
"391","5","100","364","406","0.45111111111111113","262","0.33065222568980485","3.7118226600985222","1.5","0"
"394","20","100","345","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","0"
"402","10","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"403","15","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"404","20","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"405","25","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"406","30","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"407","35","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"408","40","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"409","45","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"410","50","10","0","395","0.4388888888888889","243","0.32840976584077747","3.4253164556962026","1.4987341772151899","true"
"395","25","100","343","383","0.4255555555555556","241","0.3159105897502865","3.574412532637076","1.4569190600522193","0"
"397","35","100","271","412","0.4577777777777778","169","0.3123845580926732","3.7305825242718447","1.546116504854369","0"
"396","30","100","309","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","0"
"414","20","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"415","25","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"416","30","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"417","35","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"418","40","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"419","45","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"420","50","20","0","403","0.4477777777777778","207","0.30748222669379977","3.4764267990074442","1.4441687344913152","true"
"401","5","10","188","399","0.44333333333333336","86","0.36194313021061336","3.699248120300752","1.443609022556391","0"
"398","40","100","290","398","0.44222222222222224","188","0.3157746037034133","3.6180904522613067","1.515075376884422","0"
"400","50","100","289","408","0.4533333333333333","187","0.2747256563814456","3.610294117647059","1.3676470588235294","0"
"413","15","20","174","398","0.44222222222222224","72","0.33033642578430084","3.758793969849246","1.4824120603015076","0"
"411","5","20","164","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","0"
"426","30","30","0","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","true"
"427","35","30","0","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","true"
"428","40","30","0","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","true"
"429","45","30","0","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","true"
"430","50","30","0","399","0.44333333333333336","62","0.3473789451562449","3.719298245614035","1.4862155388471179","true"
"399","45","100","409","386","0.4288888888888889","307","0.32078595437212837","3.6010362694300517","1.494818652849741","0"
"412","10","20","187","392","0.43555555555555553","85","0.3343607248437606","3.627551020408163","1.4464285714285714","0"
"421","5","30","179","388","0.4311111111111111","77","0.34243265301517617","3.5850515463917527","1.4690721649484537","0"
"422","10","30","201","418","0.46444444444444444","99","0.33130662708259195","3.624401913875598","1.4545454545454546","0"
"424","20","30","166","413","0.4588888888888889","64","0.3168769727980234","3.523002421307506","1.4648910411622276","0"
"425","25","30","210","395","0.4388888888888889","108","0.3322104909332426","3.5772151898734177","1.4886075949367088","0"
"423","15","30","216","364","0.40444444444444444","114","0.32349294765912023","3.769230769230769","1.5054945054945055","0"
"438","40","40","0","364","0.40444444444444444","114","0.32349294765912023","3.769230769230769","1.5054945054945055","true"
"439","45","40","0","364","0.40444444444444444","114","0.32349294765912023","3.769230769230769","1.5054945054945055","true"
"440","50","40","0","364","0.40444444444444444","114","0.32349294765912023","3.769230769230769","1.5054945054945055","true"
"432","10","40","236","392","0.43555555555555553","134","0.3427807604314487","3.5535714285714284","1.441326530612245","0"
"433","15","40","205","429","0.4766666666666667","103","0.34136765565337024","3.536130536130536","1.4801864801864801","0"
"431","5","40","229","380","0.4222222222222222","127","0.33207370218754095","3.6763157894736844","1.4578947368421054","0"
"434","20","40","211","398","0.44222222222222224","109","0.32613119386076905","3.608040201005025","1.4773869346733668","0"
"435","25","40","191","399","0.44333333333333336","89","0.3197794074431283","3.694235588972431","1.5263157894736843","0"
"437","35","40","190","416","0.4622222222222222","88","0.3190262695079902","3.7211538461538463","1.4951923076923077","0"
"442","10","50","234","405","0.45","132","0.32501049642677343","3.6469135802469137","1.4444444444444444","0"
"436","30","40","235","408","0.4533333333333333","133","0.32989555682866056","3.642156862745098","1.4730392156862746","0"
"441","5","50","252","393","0.43666666666666665","150","0.32430970046050456","3.7302798982188294","1.4631043256997456","0"
"450","50","50","0","393","0.43666666666666665","150","0.32430970046050456","3.7302798982188294","1.4631043256997456","true"
"443","15","50","244","382","0.42444444444444446","142","0.3071576222160752","3.7041884816753927","1.4659685863874345","0"
"444","20","50","251","384","0.4266666666666667","149","0.3229026803433392","3.515625","1.5","0"
"445","25","50","239","383","0.4255555555555556","137","0.302451785353885","3.5900783289817233","1.4699738903394255","0"
"447","35","50","264","362","0.4022222222222222","162","0.3019497421574666","3.5497237569060776","1.4502762430939227","0"
"446","30","50","242","407","0.45222222222222225","140","0.3293672579357361","3.675675675675676","1.4864864864864864","0"
"448","40","50","231","398","0.44222222222222224","129","0.3135129399651966","3.7185929648241207","1.4597989949748744","0"
"449","45","50","247","402","0.44666666666666666","145","0.3027528986473482","3.5920398009950247","1.4577114427860696","0"
"451","5","60","313","399","0.44333333333333336","211","0.33124989752184847","3.6240601503759398","1.431077694235589","0"
"454","20","60","240","378","0.42","138","0.2911036152573353","3.6560846560846563","1.4312169312169312","0"
"452","10","60","267","417","0.4633333333333333","165","0.32565130221454613","3.6354916067146283","1.4388489208633093","0"
"455","25","60","277","403","0.4477777777777778","175","0.32159429280397056","3.5136476426799006","1.468982630272953","0"
"457","35","60","225","408","0.4533333333333333","123","0.31046661472980563","3.7549019607843137","1.4681372549019607","0"
"453","15","60","319","387","0.43","217","0.32423041505472705","3.7209302325581395","1.4470284237726099","0"
"456","30","60","233","394","0.43777777777777777","131","0.32520454282481515","3.713197969543147","1.4949238578680204","0"
"458","40","60","249","397","0.4411111111111111","147","0.3087301916933467","3.632241813602015","1.4836272040302267","0"
"460","50","60","231","397","0.4411111111111111","129","0.2921967110965677","3.526448362720403","1.4760705289672544","0"
"462","10","70","252","385","0.42777777777777776","150","0.3084657057741759","3.7142857142857144","1.438961038961039","0"
"459","45","60","239","429","0.4766666666666667","137","0.307264406574433","3.762237762237762","1.4615384615384615","0"
"461","5","70","286","398","0.44222222222222224","184","0.3133319654217008","3.650753768844221","1.4321608040201006","0"
"464","20","70","238","414","0.46","136","0.31393538973563034","3.642512077294686","1.4758454106280192","0"
"463","15","70","314","391","0.43444444444444447","212","0.3257264792768966","3.526854219948849","1.4833759590792839","0"
"465","25","70","252","414","0.46","150","0.3337892647073055","3.7028985507246377","1.5120772946859904","0"
"468","40","70","247","398","0.44222222222222224","145","0.2928868973203395","3.6381909547738696","1.4522613065326633","0"
"469","45","70","240","400","0.4444444444444444","138","0.3079175715083455","3.7375","1.51","0"
"467","35","70","268","390","0.43333333333333335","166","0.3015512359392565","3.7897435897435896","1.4384615384615385","0"
"470","50","70","247","403","0.4477777777777778","145","0.2988212339654019","3.600496277915633","1.488833746898263","0"
"472","10","80","346","390","0.43333333333333335","244","0.32129673011224963","3.674358974358974","1.4564102564102563","0"
"471","5","80","309","369","0.41","207","0.3100483314789258","3.6856368563685638","1.4878048780487805","0"
"473","15","80","280","414","0.46","178","0.32743256310697916","3.6690821256038646","1.463768115942029","0"
"474","20","80","309","383","0.4255555555555556","207","0.3138784528050206","3.6762402088772848","1.5013054830287207","0"
"466","30","70","470","395","0.4388888888888889","368","0.36219246627552415","3.5670886075949366","1.5012658227848101","0"
"478","40","80","279","410","0.45555555555555555","177","0.31066240797176","3.5609756097560976","1.4878048780487805","0"
"476","30","80","279","392","0.43555555555555553","177","0.3220456811878656","3.688775510204082","1.4974489795918366","0"
"475","25","80","314","410","0.45555555555555555","212","0.3285110141159233","3.6439024390243904","1.4414634146341463","0"
"477","35","80","330","394","0.43777777777777777","228","0.31881179111257085","3.565989847715736","1.4213197969543148","0"
"479","45","80","264","411","0.45666666666666667","162","0.301108509501983","3.4987834549878345","1.4428223844282237","0"
"481","5","90","367","408","0.4533333333333333","265","0.34339627923638655","3.627450980392157","1.4558823529411764","0"
"480","50","80","310","379","0.4211111111111111","208","0.30582751999720426","3.5356200527704487","1.4538258575197889","0"
"482","10","90","335","396","0.44","233","0.32365590761937046","3.5984848484848486","1.4696969696969697","0"
"483","15","90","292","396","0.44","190","0.32612311234117414","3.70959595959596","1.4873737373737375","0"
"488","40","90","280","423","0.47","178","0.31401167376859895","3.5721040189125297","1.4775413711583925","0"
"484","20","90","324","400","0.4444444444444444","222","0.3271951823292294","3.85","1.5","0"
"485","25","90","295","396","0.44","193","0.30232766410682904","3.601010101010101","1.4242424242424243","0"
"487","35","90","255","416","0.4622222222222222","153","0.30409186761554224","3.6322115384615383","1.4951923076923077","0"
"491","5","100","316","411","0.45666666666666667","214","0.3241573006394456","3.712895377128954","1.4452554744525548","0"
"486","30","90","484","395","0.4388888888888889","382","0.3191226642229896","3.5164556962025317","1.4354430379746836","0"
"489","45","90","431","380","0.4222222222222222","329","0.30719995844094156","3.6210526315789475","1.4342105263157894","0"
"490","50","90","366","370","0.4111111111111111","264","0.29205633979047","3.7135135135135133","1.4864864864864864","0"
"492","10","100","388","412","0.4577777777777778","286","0.3425120009082559","3.5218446601941746","1.4951456310679612","0"
"493","15","100","313","416","0.4622222222222222","211","0.30871955939916734","3.5408653846153846","1.4206730769230769","0"
"495","25","100","329","387","0.43","227","0.3109097726647388","3.640826873385013","1.434108527131783","0"
"496","30","100","370","408","0.4533333333333333","268","0.342943010034596","3.6691176470588234","1.5","0"
"494","20","100","520","390","0.43333333333333335","418","0.317834237942253","3.5871794871794873","1.4230769230769231","0"
"497","35","100","336","402","0.44666666666666666","234","0.3099309146658609","3.6641791044776117","1.4601990049751243","0"
"499","45","100","302","399","0.44333333333333336","200","0.29753459330855814","3.6591478696741855","1.4761904761904763","0"
"498","40","100","349","405","0.45","247","0.3180950561677083","3.5580246913580247","1.4691358024691359","0"
"500","50","100","343","397","0.4411111111111111","241","0.31719658728217726","3.6095717884130982","1.4760705289672544","0"
